"ConditionName","ConditionSNOMED","PathogenName","PathogenTaxonID","Fatalities","CountryName","CountryISO","Admin1Name","Admin1ISO","Admin2Name","CityName","PeriodStartDate","PeriodEndDate","PartOfCumulativeCountSeries","AgeRange","Subpopulation","PlaceOfAcquisition","DiagnosisCertainty","SourceName","CountValue"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SANTA CATARINA","BR-SC","NA","NA","2004-07-01","2004-07-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","3"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SANTA CATARINA","BR-SC","NA","NA","2004-08-01","2004-08-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","15"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SANTA CATARINA","BR-SC","NA","NA","2004-09-01","2004-09-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","12"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SANTA CATARINA","BR-SC","NA","NA","2004-10-01","2004-10-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","16"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SANTA CATARINA","BR-SC","NA","NA","2004-11-01","2004-11-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","13"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SANTA CATARINA","BR-SC","NA","NA","2004-12-01","2004-12-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","2"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SANTA CATARINA","BR-SC","NA","NA","2005-01-01","2005-01-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","28"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SANTA CATARINA","BR-SC","NA","NA","2005-02-01","2005-02-28","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","17"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SANTA CATARINA","BR-SC","NA","NA","2005-03-01","2005-03-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","0"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SÃO PAULO","BR-SP","NA","NA","2003-01-01","2003-01-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","2060"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SÃO PAULO","BR-SP","NA","NA","2003-02-01","2003-02-28","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","1787"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SÃO PAULO","BR-SP","NA","NA","2003-03-01","2003-03-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","5723"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SÃO PAULO","BR-SP","NA","NA","2003-04-01","2003-04-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","6299"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SÃO PAULO","BR-SP","NA","NA","2003-05-01","2003-05-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","2976"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SÃO PAULO","BR-SP","NA","NA","2004-01-01","2004-01-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","270"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SÃO PAULO","BR-SP","NA","NA","2004-02-01","2004-02-29","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","541"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SÃO PAULO","BR-SP","NA","NA","2004-03-01","2004-03-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","486"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SÃO PAULO","BR-SP","NA","NA","2004-04-01","2004-04-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","713"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SÃO PAULO","BR-SP","NA","NA","2004-05-01","2004-05-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","757"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SÃO PAULO","BR-SP","NA","NA","2004-06-01","2004-06-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","188"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SÃO PAULO","BR-SP","NA","NA","2004-07-01","2004-07-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","32"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SÃO PAULO","BR-SP","NA","NA","2004-08-01","2004-08-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","5"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SÃO PAULO","BR-SP","NA","NA","2004-09-01","2004-09-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","9"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SÃO PAULO","BR-SP","NA","NA","2004-10-01","2004-10-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","3"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SÃO PAULO","BR-SP","NA","NA","2004-11-01","2004-11-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","11"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SÃO PAULO","BR-SP","NA","NA","2004-12-01","2004-12-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","22"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SÃO PAULO","BR-SP","NA","NA","2005-01-01","2005-01-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","62"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SÃO PAULO","BR-SP","NA","NA","2005-02-01","2005-02-28","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","222"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SÃO PAULO","BR-SP","NA","NA","2005-03-01","2005-03-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","446"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SERGIPE","BR-SE","NA","NA","2003-01-01","2003-01-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","557"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SERGIPE","BR-SE","NA","NA","2003-02-01","2003-02-28","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","879"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SERGIPE","BR-SE","NA","NA","2003-03-01","2003-03-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","1048"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SERGIPE","BR-SE","NA","NA","2003-04-01","2003-04-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","1523"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SERGIPE","BR-SE","NA","NA","2003-05-01","2003-05-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","968"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SERGIPE","BR-SE","NA","NA","2003-06-01","2003-06-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","559"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SERGIPE","BR-SE","NA","NA","2003-07-01","2003-07-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","257"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SERGIPE","BR-SE","NA","NA","2003-08-01","2003-08-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","1"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SERGIPE","BR-SE","NA","NA","2004-01-01","2004-01-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","119"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SERGIPE","BR-SE","NA","NA","2004-02-01","2004-02-29","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","129"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SERGIPE","BR-SE","NA","NA","2004-03-01","2004-03-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","203"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SERGIPE","BR-SE","NA","NA","2004-04-01","2004-04-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","66"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SERGIPE","BR-SE","NA","NA","2004-05-01","2004-05-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","81"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SERGIPE","BR-SE","NA","NA","2004-06-01","2004-06-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","91"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SERGIPE","BR-SE","NA","NA","2004-07-01","2004-07-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","69"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SERGIPE","BR-SE","NA","NA","2004-08-01","2004-08-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","52"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SERGIPE","BR-SE","NA","NA","2004-09-01","2004-09-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","68"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SERGIPE","BR-SE","NA","NA","2004-10-01","2004-10-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","20"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SERGIPE","BR-SE","NA","NA","2004-11-01","2004-11-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","18"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SERGIPE","BR-SE","NA","NA","2004-12-01","2004-12-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","36"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SERGIPE","BR-SE","NA","NA","2005-01-01","2005-01-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","15"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SERGIPE","BR-SE","NA","NA","2005-02-01","2005-02-28","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","51"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SERGIPE","BR-SE","NA","NA","2005-03-01","2005-03-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","96"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","TOCANTINS","BR-TO","NA","NA","2003-01-01","2003-01-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","505"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","TOCANTINS","BR-TO","NA","NA","2003-02-01","2003-02-28","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","683"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","TOCANTINS","BR-TO","NA","NA","2003-03-01","2003-03-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","497"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","TOCANTINS","BR-TO","NA","NA","2003-04-01","2003-04-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","700"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","TOCANTINS","BR-TO","NA","NA","2003-05-01","2003-05-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","630"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","TOCANTINS","BR-TO","NA","NA","2003-06-01","2003-06-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","244"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","TOCANTINS","BR-TO","NA","NA","2003-07-01","2003-07-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","82"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","TOCANTINS","BR-TO","NA","NA","2003-08-01","2003-08-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","9"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","TOCANTINS","BR-TO","NA","NA","2003-09-01","2003-09-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","0"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","TOCANTINS","BR-TO","NA","NA","2004-01-01","2004-01-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","686"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","TOCANTINS","BR-TO","NA","NA","2004-02-01","2004-02-29","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","522"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","TOCANTINS","BR-TO","NA","NA","2004-03-01","2004-03-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","532"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","TOCANTINS","BR-TO","NA","NA","2004-04-01","2004-04-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","379"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","TOCANTINS","BR-TO","NA","NA","2004-05-01","2004-05-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","309"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","TOCANTINS","BR-TO","NA","NA","2004-06-01","2004-06-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","208"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","TOCANTINS","BR-TO","NA","NA","2004-07-01","2004-07-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","75"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","TOCANTINS","BR-TO","NA","NA","2004-08-01","2004-08-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","58"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","TOCANTINS","BR-TO","NA","NA","2004-09-01","2004-09-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","58"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","TOCANTINS","BR-TO","NA","NA","2004-10-01","2004-10-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","124"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","TOCANTINS","BR-TO","NA","NA","2004-11-01","2004-11-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","21"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","TOCANTINS","BR-TO","NA","NA","2004-12-01","2004-12-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","51"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","TOCANTINS","BR-TO","NA","NA","2005-01-01","2005-01-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","624"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","TOCANTINS","BR-TO","NA","NA","2005-02-01","2005-02-28","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","1228"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","TOCANTINS","BR-TO","NA","NA","2005-03-01","2005-03-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","1202"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","NA","NA","NA","NA","1980-01-01","1980-12-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","0"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","NA","NA","NA","NA","1981-01-01","1981-12-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","0"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","NA","NA","NA","NA","1982-01-01","1982-12-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","11000"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","NA","NA","NA","NA","1983-01-01","1983-12-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","0"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","NA","NA","NA","NA","1984-01-01","1984-12-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","0"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","NA","NA","NA","NA","1985-01-01","1985-12-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","0"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","NA","NA","NA","NA","1986-01-01","1986-12-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","46309"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","NA","NA","NA","NA","1987-01-01","1987-12-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","88407"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","NA","NA","NA","NA","1988-01-01","1988-12-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","1570"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","NA","NA","NA","NA","1989-01-01","1989-12-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","5367"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","NA","NA","NA","NA","1990-01-01","1990-12-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","39322"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","NA","NA","NA","NA","1991-01-01","1991-12-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","104398"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","NA","NA","NA","NA","1992-01-01","1992-12-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","1658"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","NA","NA","NA","NA","1993-01-01","1993-12-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","7388"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","NA","NA","NA","NA","1994-01-01","1994-12-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","56584"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","NA","NA","NA","NA","1995-01-01","1995-12-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","137308"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","NA","NA","NA","NA","1996-01-01","1996-12-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","183762"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","NA","NA","NA","NA","1997-01-01","1997-12-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","249239"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","NA","NA","NA","NA","1998-01-01","1998-12-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","528388"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","NA","NA","NA","NA","1999-01-01","1999-12-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","209668"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","NA","NA","NA","NA","2000-01-01","2000-12-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","239870"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","NA","NA","NA","NA","2001-01-01","2001-12-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","412388"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","NA","NA","NA","NA","2002-01-01","2002-12-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","778037"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","NA","NA","NA","NA","2003-01-01","2003-12-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","341189"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","NA","NA","NA","NA","2004-01-01","2004-12-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","112851"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","NA","NA","NA","NA","2005-01-01","2005-12-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","158553"
